"GEO_ID","NAME","B25037_001E","B25037_001M","B25037_002E","B25037_002M","B25037_003E","B25037_003M",
"Geography","Geographic Area Name","Estimate!!Median year structure built --!!Total:","Margin of Error!!Median year structure built --!!Total:","Estimate!!Median year structure built --!!Owner occupied","Margin of Error!!Median year structure built --!!Owner occupied","Estimate!!Median year structure built --!!Renter occupied","Margin of Error!!Median year structure built --!!Renter occupied",
"1400000US13067031306","Census Tract 313.06; Cobb County; Georgia","1971","7","1982","7","1967","3",
"1400000US13067031308","Census Tract 313.08; Cobb County; Georgia","1975","7","1979","12","1974","7",
"1400000US13067031314","Census Tract 313.14; Cobb County; Georgia","2004","2","2004","2","2006","4",
"1400000US13067031315","Census Tract 313.15; Cobb County; Georgia","2001","3","2001","2","1973","34",
"1400000US13067031316","Census Tract 313.16; Cobb County; Georgia","2006","3","2006","3","2002","33",
"1400000US13067031317","Census Tract 313.17; Cobb County; Georgia","1976","21","1990","37","1972","12",
"1400000US13067031318","Census Tract 313.18; Cobb County; Georgia","2000","11","2004","1","1982","5",
"1400000US13067031319","Census Tract 313.19; Cobb County; Georgia","1982","5","1980","21","1983","5",
"1400000US13067031320","Census Tract 313.20; Cobb County; Georgia","1993","3","1999","8","1992","3",
"1400000US13067031321","Census Tract 313.21; Cobb County; Georgia","1990","4","2000","5","1987","2",
"1400000US13067031322","Census Tract 313.22; Cobb County; Georgia","1985","3","1985","5","1986","4",
"1400000US13067031323","Census Tract 313.23; Cobb County; Georgia","1981","16","1984","11","1968","11",
"1400000US13067031324","Census Tract 313.24; Cobb County; Georgia","1975","5","1975","6","1975","23",
"1400000US13067031325","Census Tract 313.25; Cobb County; Georgia","1986","2","1986","2","1958","29",
"1400000US13067031409","Census Tract 314.09; Cobb County; Georgia","1991","5","1993","4","1985","7",
"1400000US13067031410","Census Tract 314.10; Cobb County; Georgia","1987","3","1987","3","1979","14",
"1400000US13067031411","Census Tract 314.11; Cobb County; Georgia","1985","4","1985","5","1985","9",
"1400000US13067031412","Census Tract 314.12; Cobb County; Georgia","1990","7","1973","13","1998","5",
"1400000US13067031413","Census Tract 314.13; Cobb County; Georgia","1991","11","2003","5","1986","4",
"1400000US13067031414","Census Tract 314.14; Cobb County; Georgia","1994","9","1995","13","1993","19",
"1400000US13067031415","Census Tract 314.15; Cobb County; Georgia","1970","4","1970","5","1971","7",
"1400000US13067031416","Census Tract 314.16; Cobb County; Georgia","1996","5","1995","5","2002","6",
"1400000US13067031417","Census Tract 314.17; Cobb County; Georgia","1977","3","1995","16","1974","3",
"1400000US13067031506","Census Tract 315.06; Cobb County; Georgia","1991","5","1987","7","1995","3",
"1400000US13067031507","Census Tract 315.07; Cobb County; Georgia","1995","3","1995","4","1994","4",
"1400000US13067031510","Census Tract 315.10; Cobb County; Georgia","1985","3","1986","4","1984","8",
"1400000US13067031511","Census Tract 315.11; Cobb County; Georgia","1994","6","1994","5","1996","26",
"1400000US13067031512","Census Tract 315.12; Cobb County; Georgia","2001","3","2000","9","2003","3",
"1400000US13067031513","Census Tract 315.13; Cobb County; Georgia","1998","3","1998","3","2005","22",
"1400000US13067031514","Census Tract 315.14; Cobb County; Georgia","1990","3","1991","3","1987","4",
"1400000US13067031515","Census Tract 315.15; Cobb County; Georgia","1999","7","2000","7","1977","13",
"1400000US13067031516","Census Tract 315.16; Cobb County; Georgia","2002","3","2002","3","1986","10",
"1400000US13067031517","Census Tract 315.17; Cobb County; Georgia","1989","5","1994","9","1983","7",
"1400000US13067031518","Census Tract 315.18; Cobb County; Georgia","1987","2","1988","3","1985","3",
"1400000US13089020100","Census Tract 201; DeKalb County; Georgia","1953","7","1944","5","2003","10",
"1400000US13089020200","Census Tract 202; DeKalb County; Georgia","1971","5","1970","8","1972","9",
"1400000US13089020300","Census Tract 203; DeKalb County; Georgia","1941","11","1939-","***","1956","10",
"1400000US13089020400","Census Tract 204; DeKalb County; Georgia","1939-","***","1939-","***","1951","14",
"1400000US13089020500","Census Tract 205; DeKalb County; Georgia","1960","10","1951","13","1972","32",
"1400000US13089020600","Census Tract 206; DeKalb County; Georgia","2006","3","2002","3","2012","3",
"1400000US13089020700","Census Tract 207; DeKalb County; Georgia","1984","6","1941","9","1989","25",
"1400000US13089020801","Census Tract 208.01; DeKalb County; Georgia","1952","4","1954","4","1939-","***",
"1400000US13089020802","Census Tract 208.02; DeKalb County; Georgia","1956","12","1950","9","1977","27",
"1400000US13089020901","Census Tract 209.01; DeKalb County; Georgia","1955","5","1953","5","1971","16",
"1400000US13089020902","Census Tract 209.02; DeKalb County; Georgia","1967","6","1958","4","1971","9",
"1400000US13089021101","Census Tract 211.01; DeKalb County; Georgia","1996","4","1997","5","1992","8",
"1400000US13089021103","Census Tract 211.03; DeKalb County; Georgia","2004","6","1989","4","2010","4",
"1400000US13089021104","Census Tract 211.04; DeKalb County; Georgia","1990","3","1994","2","1986","3",
"1400000US13089021204","Census Tract 212.04; DeKalb County; Georgia","1967","2","-","**","1967","2",
"1400000US13089021208","Census Tract 212.08; DeKalb County; Georgia","2000","13","1977","20","2010","7",
"1400000US13089021210","Census Tract 212.10; DeKalb County; Georgia","1974","2","1974","2","1978","40",
"1400000US13089021211","Census Tract 212.11; DeKalb County; Georgia","1976","1","1976","2","1968","8",
"1400000US13089021213","Census Tract 212.13; DeKalb County; Georgia","1977","2","1977","2","-","**",
"1400000US13089021217","Census Tract 212.17; DeKalb County; Georgia","1969","4","1966","1","1985","4",
"1400000US13089021219","Census Tract 212.19; DeKalb County; Georgia","1975","6","1972","5","2005","15",
"1400000US13089021220","Census Tract 212.20; DeKalb County; Georgia","1994","5","1983","7","2002","5",
"1400000US13089021221","Census Tract 212.21; DeKalb County; Georgia","1978","4","1978","7","1977","7",
"1400000US13089021222","Census Tract 212.22; DeKalb County; Georgia","2005","3","2002","11","2005","4",
"1400000US13089021223","Census Tract 212.23; DeKalb County; Georgia","2001","4","2004","2","1995","3",
"1400000US13089021224","Census Tract 212.24; DeKalb County; Georgia","1982","5","1983","4","1981","8",
"1400000US13089021225","Census Tract 212.25; DeKalb County; Georgia","2002","2","2006","1","1997","6",
"1400000US13089021226","Census Tract 212.26; DeKalb County; Georgia","2001","3","2009","7","2000","4",
"1400000US13089021227","Census Tract 212.27; DeKalb County; Georgia","1990","6","1971","5","2000","7",
"1400000US13089021228","Census Tract 212.28; DeKalb County; Georgia","1977","1","1977","2","-","**",
"1400000US13089021229","Census Tract 212.29; DeKalb County; Georgia","1974","2","1975","2","1971","6",
"1400000US13089021230","Census Tract 212.30; DeKalb County; Georgia","1998","3","2001","4","1997","3",
"1400000US13089021301","Census Tract 213.01; DeKalb County; Georgia","1982","4","1993","5","1979","4",
"1400000US13089021305","Census Tract 213.05; DeKalb County; Georgia","1978","2","1982","6","1977","3",
"1400000US13089021306","Census Tract 213.06; DeKalb County; Georgia","1982","5","1975","13","1983","3",
"1400000US13089021307","Census Tract 213.07; DeKalb County; Georgia","1966","5","1960","3","1975","5",
"1400000US13089021308","Census Tract 213.08; DeKalb County; Georgia","1969","3","1965","3","1975","7",
"1400000US13089021309","Census Tract 213.09; DeKalb County; Georgia","1978","3","1977","7","1978","4",
"1400000US13089021310","Census Tract 213.10; DeKalb County; Georgia","1971","4","1971","4","1972","10",
"1400000US13089021405","Census Tract 214.05; DeKalb County; Georgia","2002","3","2002","3","2004","6",
"1400000US13089021409","Census Tract 214.09; DeKalb County; Georgia","1989","11","1966","2","1991","9",
"1400000US13089021410","Census Tract 214.10; DeKalb County; Georgia","1976","4","1976","10","1976","4",
"1400000US13089021411","Census Tract 214.11; DeKalb County; Georgia","1997","4","2001","7","1994","4",
"1400000US13089021412","Census Tract 214.12; DeKalb County; Georgia","2000","27","2001","18","1958","40",
"1400000US13089021415","Census Tract 214.15; DeKalb County; Georgia","1993","3","1994","3","1992","5",
"1400000US13089021416","Census Tract 214.16; DeKalb County; Georgia","2003","4","2004","3","1992","24",
"1400000US13089021417","Census Tract 214.17; DeKalb County; Georgia","1992","6","1989","18","1992","6",
"1400000US13089021418","Census Tract 214.18; DeKalb County; Georgia","1985","3","1955","1","1987","4",
"1400000US13089021419","Census Tract 214.19; DeKalb County; Georgia","2005","8","2010","6","2002","14",
"1400000US13089021420","Census Tract 214.20; DeKalb County; Georgia","1970","4","2001","47","1969","4",
"1400000US13089021421","Census Tract 214.21; DeKalb County; Georgia","1973","3","1959","8","1974","3",
"1400000US13089021502","Census Tract 215.02; DeKalb County; Georgia","1986","5","1962","8","2002","5",
"1400000US13089021503","Census Tract 215.03; DeKalb County; Georgia","1972","4","1977","21","1972","3",
"1400000US13089021505","Census Tract 215.05; DeKalb County; Georgia","1988","4","1963","4","1990","6",
"1400000US13089021506","Census Tract 215.06; DeKalb County; Georgia","1993","7","2001","18","1990","4",
"1400000US13089021602","Census Tract 216.02; DeKalb County; Georgia","1978","5","1970","5","1986","2",
"1400000US13089021604","Census Tract 216.04; DeKalb County; Georgia","1967","3","1966","3","-","**",
"1400000US13089021606","Census Tract 216.06; DeKalb County; Georgia","1982","9","1960","8","1986","4",
"1400000US13089021607","Census Tract 216.07; DeKalb County; Georgia","1991","4","1980","23","1993","3",
"1400000US13089021608","Census Tract 216.08; DeKalb County; Georgia","1985","13","1964","6","1991","8",
"1400000US13089021609","Census Tract 216.09; DeKalb County; Georgia","1968","4","1967","5","1970","17",
"1400000US13089021703","Census Tract 217.03; DeKalb County; Georgia","1967","1","1967","2","1974","15",
"1400000US13089021707","Census Tract 217.07; DeKalb County; Georgia","1969","7","1970","6","1964","16",
"1400000US13089021708","Census Tract 217.08; DeKalb County; Georgia","1986","9","1978","8","1992","6",
"1400000US13089021709","Census Tract 217.09; DeKalb County; Georgia","1969","9","1964","2","1987","5",
"1400000US13089021710","Census Tract 217.10; DeKalb County; Georgia","1973","4","1973","6","1973","6",
"1400000US13089021711","Census Tract 217.11; DeKalb County; Georgia","1970","4","1967","2","1978","8",
"1400000US13089021712","Census Tract 217.12; DeKalb County; Georgia","1986","5","1967","1","1989","5",
"1400000US13089021808","Census Tract 218.08; DeKalb County; Georgia","1973","3","1973","3","1972","10",
"1400000US13089021812","Census Tract 218.12; DeKalb County; Georgia","1970","5","1970","4","1971","15",
"1400000US13089021813","Census Tract 218.13; DeKalb County; Georgia","1989","6","-","**","1989","6",
"1400000US13089021815","Census Tract 218.15; DeKalb County; Georgia","1988","4","1986","4","1988","5",
"1400000US13089021816","Census Tract 218.16; DeKalb County; Georgia","1978","5","1975","3","1986","2",
"1400000US13089021817","Census Tract 218.17; DeKalb County; Georgia","1968","2","1966","2","1994","15",
"1400000US13089021818","Census Tract 218.18; DeKalb County; Georgia","1972","4","1971","5","1974","5",
"1400000US13089021819","Census Tract 218.19; DeKalb County; Georgia","1968","2","1967","2","1984","6",
"1400000US13089021820","Census Tract 218.20; DeKalb County; Georgia","1994","4","1973","9","2000","5",
"1400000US13089021821","Census Tract 218.21; DeKalb County; Georgia","1972","6","1975","4","1965","1",
"1400000US13089021822","Census Tract 218.22; DeKalb County; Georgia","1972","4","1971","4","1997","34",
"1400000US13089021823","Census Tract 218.23; DeKalb County; Georgia","1979","4","1978","5","1982","8",
"1400000US13089021824","Census Tract 218.24; DeKalb County; Georgia","1978","8","1976","7","1982","18",
"1400000US13089021906","Census Tract 219.06; DeKalb County; Georgia","1979","3","1980","3","1977","5",
"1400000US13089021908","Census Tract 219.08; DeKalb County; Georgia","1981","4","1976","6","1983","4",
"1400000US13089021910","Census Tract 219.10; DeKalb County; Georgia","1985","2","1985","2","1984","6",
"1400000US13089021911","Census Tract 219.11; DeKalb County; Georgia","1979","6","2001","7","1978","4",
"1400000US13089021912","Census Tract 219.12; DeKalb County; Georgia","1978","3","1978","3","-","**",
"1400000US13089021913","Census Tract 219.13; DeKalb County; Georgia","1991","5","2020+","***","1990","5",
"1400000US13089021914","Census Tract 219.14; DeKalb County; Georgia","1970","7","1977","10","1967","5",
"1400000US13089021915","Census Tract 219.15; DeKalb County; Georgia","2001","3","2002","2","1986","4",
"1400000US13089021916","Census Tract 219.16; DeKalb County; Georgia","1978","5","1975","20","1979","4",
"1400000US13089021917","Census Tract 219.17; DeKalb County; Georgia","1978","6","1977","4","1980","11",
"1400000US13089022001","Census Tract 220.01; DeKalb County; Georgia","1969","4","1966","3","1989","11",
"1400000US13089022005","Census Tract 220.05; DeKalb County; Georgia","1973","3","1966","3","1976","3",
"1400000US13089022007","Census Tract 220.07; DeKalb County; Georgia","1976","4","1964","2","1978","4",
"1400000US13089022010","Census Tract 220.10; DeKalb County; Georgia","1979","4","1981","2","1976","3",
"1400000US13089022011","Census Tract 220.11; DeKalb County; Georgia","1983","7","1992","5","1981","6",
"1400000US13089022012","Census Tract 220.12; DeKalb County; Georgia","1975","3","1966","5","1976","3",
"1400000US13089022013","Census Tract 220.13; DeKalb County; Georgia","1980","5","2002","14","1978","4",
"1400000US13089022014","Census Tract 220.14; DeKalb County; Georgia","1978","3","1985","11","1977","2",
"1400000US13089022015","Census Tract 220.15; DeKalb County; Georgia","1974","5","1976","5","1968","11",
"1400000US13089022016","Census Tract 220.16; DeKalb County; Georgia","1977","4","1973","6","1980","9",
"1400000US13089022100","Census Tract 221; DeKalb County; Georgia","2005","2","2003","2","2010","4",
"1400000US13089022203","Census Tract 222.03; DeKalb County; Georgia","1992","3","1949","6","1995","3",
"1400000US13089022205","Census Tract 222.05; DeKalb County; Georgia","1969","6","1964","6","1976","8",
"1400000US13089022206","Census Tract 222.06; DeKalb County; Georgia","1988","8","1969","22","1989","14",
"1400000US13089022302","Census Tract 223.02; DeKalb County; Georgia","1967","3","1963","2","1980","13",
"1400000US13089022303","Census Tract 223.03; DeKalb County; Georgia","1959","6","1953","3","1981","6",
"1400000US13089022304","Census Tract 223.04; DeKalb County; Georgia","1959","4","1958","3","1963","16",
"1400000US13089022401","Census Tract 224.01; DeKalb County; Georgia","1984","6","1957","10","1995","9",
"1400000US13089022403","Census Tract 224.03; DeKalb County; Georgia","1952","4","1950","6","1969","28",
"1400000US13089022404","Census Tract 224.04; DeKalb County; Georgia","2001","43","-","**","2001","43",
"1400000US13089022405","Census Tract 224.05; DeKalb County; Georgia","1965","13","1946","1","1983","11",
"1400000US13089022501","Census Tract 225.01; DeKalb County; Georgia","2007","5","1990","10","2013","2",
"1400000US13089022502","Census Tract 225.02; DeKalb County; Georgia","1950","4","1949","4","1958","8",
"1400000US13089022601","Census Tract 226.01; DeKalb County; Georgia","1975","4","1980","18","1974","4",
"1400000US13089022602","Census Tract 226.02; DeKalb County; Georgia","1977","7","1982","5","1960","8",
"1400000US13089022700","Census Tract 227; DeKalb County; Georgia","1939-","***","1939-","***","1956","35",
"1400000US13089022800","Census Tract 228; DeKalb County; Georgia","1958","18","1958","23","1953","52",
"1400000US13089022900","Census Tract 229; DeKalb County; Georgia","1981","23","1959","9","2012","3",
"1400000US13089023000","Census Tract 230; DeKalb County; Georgia","1956","3","1952","5","1960","5",
"1400000US13089023101","Census Tract 231.01; DeKalb County; Georgia","1961","6","1957","3","1975","5",
"1400000US13089023102","Census Tract 231.02; DeKalb County; Georgia","1966","6","1959","4","1973","4",
"1400000US13089023107","Census Tract 231.07; DeKalb County; Georgia","1959","2","1958","2","1964","8",
"1400000US13089023108","Census Tract 231.08; DeKalb County; Georgia","1970","4","1965","5","1974","4",
"1400000US13089023111","Census Tract 231.11; DeKalb County; Georgia","1969","6","1969","6","1961","45",
"1400000US13089023112","Census Tract 231.12; DeKalb County; Georgia","1981","4","1975","8","1982","3",
"1400000US13089023113","Census Tract 231.13; DeKalb County; Georgia","1991","5","2003","6","1990","11",
"1400000US13089023114","Census Tract 231.14; DeKalb County; Georgia","1984","2","1983","2","1993","33",
"1400000US13089023115","Census Tract 231.15; DeKalb County; Georgia","-","**","-","**","-","**",
"1400000US13089023209","Census Tract 232.09; DeKalb County; Georgia","1981","2","1982","2","1979","5",
"1400000US13089023211","Census Tract 232.11; DeKalb County; Georgia","1987","3","1986","3","1990","8",
"1400000US13089023212","Census Tract 232.12; DeKalb County; Georgia","1980","5","1984","3","1972","16",
"1400000US13089023213","Census Tract 232.13; DeKalb County; Georgia","1992","6","1996","11","1991","13",
"1400000US13089023214","Census Tract 232.14; DeKalb County; Georgia","2000","8","2005","4","1988","4",
"1400000US13089023215","Census Tract 232.15; DeKalb County; Georgia","1975","4","1975","4","1972","9",
"1400000US13089023216","Census Tract 232.16; DeKalb County; Georgia","1979","7","1976","2","2001","18",
"1400000US13089023217","Census Tract 232.17; DeKalb County; Georgia","1981","4","1983","4","1975","3",
"1400000US13089023218","Census Tract 232.18; DeKalb County; Georgia","1982","3","1986","3","1981","4",
"1400000US13089023219","Census Tract 232.19; DeKalb County; Georgia","1976","2","1975","2","1981","6",
"1400000US13089023220","Census Tract 232.20; DeKalb County; Georgia","1981","5","1977","6","1985","4",
"1400000US13089023221","Census Tract 232.21; DeKalb County; Georgia","1976","2","1976","2","1982","6",
"1400000US13089023222","Census Tract 232.22; DeKalb County; Georgia","1980","4","1978","4","1982","4",
"1400000US13089023311","Census Tract 233.11; DeKalb County; Georgia","1991","5","1993","4","1981","10",
"1400000US13089023313","Census Tract 233.13; DeKalb County; Georgia","1994","3","1993","4","1994","5",
"1400000US13089023315","Census Tract 233.15; DeKalb County; Georgia","2003","2","2004","2","1986","7",
"1400000US13089023317","Census Tract 233.17; DeKalb County; Georgia","1970","10","1962","21","1974","5",
"1400000US13089023318","Census Tract 233.18; DeKalb County; Georgia","2003","3","2004","2","2001","6",
"1400000US13089023319","Census Tract 233.19; DeKalb County; Georgia","2000","6","2000","7","2001","17",
"1400000US13089023320","Census Tract 233.20; DeKalb County; Georgia","2002","4","2002","8","2002","4",
"1400000US13089023321","Census Tract 233.21; DeKalb County; Georgia","1997","5","1998","11","1997","5",
"1400000US13089023322","Census Tract 233.22; DeKalb County; Georgia","1984","3","1986","2","1981","5",
"1400000US13089023323","Census Tract 233.23; DeKalb County; Georgia","1991","4","1991","5","1999","16",
"1400000US13089023324","Census Tract 233.24; DeKalb County; Georgia","2001","3","2001","4","2002","44",
"1400000US13089023325","Census Tract 233.25; DeKalb County; Georgia","1993","2","1993","3","1990","9",
"1400000US13089023326","Census Tract 233.26; DeKalb County; Georgia","1993","2","1993","2","1993","8",
"1400000US13089023327","Census Tract 233.27; DeKalb County; Georgia","1993","2","1993","2","1993","5",
"1400000US13089023328","Census Tract 233.28; DeKalb County; Georgia","1990","10","2002","8","1988","3",
"1400000US13089023329","Census Tract 233.29; DeKalb County; Georgia","1996","1","1997","2","1994","6",
"1400000US13089023330","Census Tract 233.30; DeKalb County; Georgia","1996","5","1995","5","-","**",
"1400000US13089023331","Census Tract 233.31; DeKalb County; Georgia","1984","3","1985","3","1981","14",
"1400000US13089023332","Census Tract 233.32; DeKalb County; Georgia","1983","3","1983","2","1984","7",
"1400000US13089023410","Census Tract 234.10; DeKalb County; Georgia","1980","9","1988","9","1979","8",
"1400000US13089023411","Census Tract 234.11; DeKalb County; Georgia","1969","3","1969","3","1970","5",
"1400000US13089023413","Census Tract 234.13; DeKalb County; Georgia","1976","2","1975","3","2008","6",
"1400000US13089023422","Census Tract 234.22; DeKalb County; Georgia","1997","3","1998","4","1994","3",
"1400000US13089023424","Census Tract 234.24; DeKalb County; Georgia","2001","4","2001","3","1988","6",
"1400000US13089023425","Census Tract 234.25; DeKalb County; Georgia","1989","4","1989","4","1988","8",
"1400000US13089023426","Census Tract 234.26; DeKalb County; Georgia","1988","4","1992","6","1983","4",
"1400000US13089023427","Census Tract 234.27; DeKalb County; Georgia","1986","2","1986","2","1984","3",
"1400000US13089023429","Census Tract 234.29; DeKalb County; Georgia","2000","5","2003","2","1996","6",
"1400000US13089023430","Census Tract 234.30; DeKalb County; Georgia","1998","7","1995","11","2001","10",
"1400000US13089023431","Census Tract 234.31; DeKalb County; Georgia","1983","8","1983","5","1979","34",
"1400000US13089023432","Census Tract 234.32; DeKalb County; Georgia","1997","3","1998","3","1992","9",
"1400000US13089023433","Census Tract 234.33; DeKalb County; Georgia","2005","2","2005","1","1996","6",
"1400000US13089023434","Census Tract 234.34; DeKalb County; Georgia","2003","2","2004","2","2001","16",
"1400000US13089023435","Census Tract 234.35; DeKalb County; Georgia","2002","3","-","**","2002","4",
"1400000US13089023436","Census Tract 234.36; DeKalb County; Georgia","1993","3","1992","5","1994","5",
"1400000US13089023437","Census Tract 234.37; DeKalb County; Georgia","2002","3","2001","3","2004","2",
"1400000US13089023438","Census Tract 234.38; DeKalb County; Georgia","1997","3","1997","4","1997","5",
"1400000US13089023439","Census Tract 234.39; DeKalb County; Georgia","1979","19","2012","2","1977","2",
"1400000US13089023440","Census Tract 234.40; DeKalb County; Georgia","2005","6","2011","5","1998","42",
"1400000US13089023441","Census Tract 234.41; DeKalb County; Georgia","1993","4","1991","5","2003","8",
"1400000US13089023442","Census Tract 234.42; DeKalb County; Georgia","1984","10","1979","7","1992","7",
"1400000US13089023443","Census Tract 234.43; DeKalb County; Georgia","2002","2","2002","2","2009","10",
"1400000US13089023444","Census Tract 234.44; DeKalb County; Georgia","1983","18","1993","13","1975","14",
"1400000US13089023445","Census Tract 234.45; DeKalb County; Georgia","1979","7","1980","7","1974","4",
"1400000US13089023446","Census Tract 234.46; DeKalb County; Georgia","1986","10","1988","9","1984","13",
"1400000US13089023447","Census Tract 234.47; DeKalb County; Georgia","1978","9","1976","8","1990","11",
"1400000US13089023448","Census Tract 234.48; DeKalb County; Georgia","1980","9","1979","8","1982","14",
"1400000US13089023501","Census Tract 235.01; DeKalb County; Georgia","1957","3","1955","4","1965","14",
"1400000US13089023504","Census Tract 235.04; DeKalb County; Georgia","1958","2","1957","2","1970","18",
"1400000US13089023505","Census Tract 235.05; DeKalb County; Georgia","1964","4","1961","3","1978","35",
"1400000US13089023506","Census Tract 235.06; DeKalb County; Georgia","1968","3","1967","3","1972","7",
"1400000US13089023507","Census Tract 235.07; DeKalb County; Georgia","1971","4","1970","3","1981","12",
"1400000US13089023601","Census Tract 236.01; DeKalb County; Georgia","1963","5","1961","5","1991","66",
"1400000US13089023602","Census Tract 236.02; DeKalb County; Georgia","1959","3","1958","3","1959","6",
"1400000US13089023603","Census Tract 236.03; DeKalb County; Georgia","1963","5","1962","3","1965","16",
"1400000US13089023701","Census Tract 237.01; DeKalb County; Georgia","1958","6","1957","4","1991","53",
"1400000US13089023702","Census Tract 237.02; DeKalb County; Georgia","1977","10","1999","57","1976","6",
"1400000US13089023801","Census Tract 238.01; DeKalb County; Georgia","1964","5","1964","5","1962","18",
"1400000US13089023802","Census Tract 238.02; DeKalb County; Georgia","1978","10","1999","31","1976","3",
"1400000US13089023803","Census Tract 238.03; DeKalb County; Georgia","1961","4","1960","5","1963","6",
"1400000US13089980000","Census Tract 9800; DeKalb County; Georgia","-","**","-","**","-","**",
"1400000US13121000100","Census Tract 1; Fulton County; Georgia","1948","9","1939-","***","2010","98",
"1400000US13121000201","Census Tract 2.01; Fulton County; Georgia","1983","13","1985","26","1979","9",
"1400000US13121000202","Census Tract 2.02; Fulton County; Georgia","1939-","***","1939-","***","1946","8",
"1400000US13121000400","Census Tract 4; Fulton County; Georgia","1971","5","1965","9","1986","8",
"1400000US13121000501","Census Tract 5.01; Fulton County; Georgia","2004","2","2003","2","2008","5",
"1400000US13121000502","Census Tract 5.02; Fulton County; Georgia","1944","14","1950","11","1939-","***",
"1400000US13121000601","Census Tract 6.01; Fulton County; Georgia","2010","4","2004","3","2011","3",
"1400000US13121000602","Census Tract 6.02; Fulton County; Georgia","2007","1","2005","2","2008","3",
"1400000US13121000700","Census Tract 7; Fulton County; Georgia","1980","25","1958","42","2000","31",
"1400000US13121001001","Census Tract 10.01; Fulton County; Georgia","2012","1","2004","1","2014","1",
"1400000US13121001002","Census Tract 10.02; Fulton County; Georgia","2011","3","-","**","2012","3",
"1400000US13121001101","Census Tract 11.01; Fulton County; Georgia","1996","2","1994","2","2012","3",
"1400000US13121001102","Census Tract 11.02; Fulton County; Georgia","2009","4","2003","3","2012","3",
"1400000US13121001203","Census Tract 12.03; Fulton County; Georgia","2008","8","1939-","***","2010","6",
"1400000US13121001204","Census Tract 12.04; Fulton County; Georgia","1996","6","2000","4","1976","4",
"1400000US13121001205","Census Tract 12.05; Fulton County; Georgia","1973","9","1963","5","2001","6",
"1400000US13121001206","Census Tract 12.06; Fulton County; Georgia","2006","2","2005","1","2011","3",
"1400000US13121001301","Census Tract 13.01; Fulton County; Georgia","1939-","***","1939-","***","1939-","***",
"1400000US13121001302","Census Tract 13.02; Fulton County; Georgia","1948","17","1949","58","1943","18",
"1400000US13121001400","Census Tract 14; Fulton County; Georgia","1965","7","1951","36","1968","6",
"1400000US13121001501","Census Tract 15.01; Fulton County; Georgia","1939-","***","1939-","***","1939-","***",
"1400000US13121001502","Census Tract 15.02; Fulton County; Georgia","1939-","***","1939-","***","1962","5",
"1400000US13121001600","Census Tract 16; Fulton County; Georgia","1959","47","2001","8","1951","23",
"1400000US13121001701","Census Tract 17.01; Fulton County; Georgia","2011","8","1978","84","2012","3",
"1400000US13121001702","Census Tract 17.02; Fulton County; Georgia","2011","2","2010","4","2012","2",
"1400000US13121001801","Census Tract 18.01; Fulton County; Georgia","1991","6","1985","4","1993","7",
"1400000US13121001802","Census Tract 18.02; Fulton County; Georgia","1987","2","1988","3","1986","2",
"1400000US13121001901","Census Tract 19.01; Fulton County; Georgia","1998","17","-","**","1998","17",
"1400000US13121001902","Census Tract 19.02; Fulton County; Georgia","2004","1","2006","2","2001","4",
"1400000US13121002100","Census Tract 21; Fulton County; Georgia","2006","3","1998","9","2012","4",
"1400000US13121002300","Census Tract 23; Fulton County; Georgia","1972","26","1950","56","1973","19",
"1400000US13121002400","Census Tract 24; Fulton County; Georgia","1963","6","1964","19","1962","8",
"1400000US13121002500","Census Tract 25; Fulton County; Georgia","1997","9","2003","3","1993","10",
"1400000US13121002600","Census Tract 26; Fulton County; Georgia","1991","9","2000","6","1988","11",
"1400000US13121002801","Census Tract 28.01; Fulton County; Georgia","2007","2","2000","20","2007","2",
"1400000US13121002802","Census Tract 28.02; Fulton County; Georgia","1965","17","-","**","1963","17",
"1400000US13121002900","Census Tract 29; Fulton County; Georgia","2002","3","2005","6","2000","7",
"1400000US13121003000","Census Tract 30; Fulton County; Georgia","2002","3","1994","13","2010","4",
"1400000US13121003100","Census Tract 31; Fulton County; Georgia","1997","5","2004","4","1993","13",
"1400000US13121003200","Census Tract 32; Fulton County; Georgia","1984","54","1984","56","2000","99",
"1400000US13121003500","Census Tract 35; Fulton County; Georgia","1990","19","1939-","***","2000","14",
"1400000US13121003600","Census Tract 36; Fulton County; Georgia","2001","4","2004","1","1994","7",
"1400000US13121003700","Census Tract 37; Fulton County; Georgia","2013","3","-","**","2013","3",
"1400000US13121003800","Census Tract 38; Fulton County; Georgia","2004","1","1958","38","-","**",
"1400000US13121003900","Census Tract 39; Fulton County; Georgia","1953","4","1944","4","1958","24",
"1400000US13121004000","Census Tract 40; Fulton County; Georgia","1953","3","1950","5","1959","23",
"1400000US13121004100","Census Tract 41; Fulton County; Georgia","1939-","***","1939-","***","1962","11",
"1400000US13121004200","Census Tract 42; Fulton County; Georgia","1992","7","1983","17","1995","6",
"1400000US13121004300","Census Tract 43; Fulton County; Georgia","1983","26","1939-","***","1996","8",
"1400000US13121004400","Census Tract 44; Fulton County; Georgia","2005","3","-","**","2005","3",
"1400000US13121004800","Census Tract 48; Fulton County; Georgia","2004","3","-","**","2004","3",
"1400000US13121004900","Census Tract 49; Fulton County; Georgia","1992","7","1955","40","2011","10",
"1400000US13121005000","Census Tract 50; Fulton County; Georgia","2010","23","1939-","***","2012","2",
